id,predicted
1,1.6030238725613186
2,1.6889511574493443
3,41.17841567980759
4,1.2441838730364483
5,4.238296273761055
6,0.6478319558435208
7,7.7074655609959155
8,0.9247426992297714
9,0.9055224043358745
10,7.075862130699336
11,0.6898233798434519
12,0.5483971384810713
13,10.384712016821167
14,3.1278528840492057
15,1.5837770804406464
16,2.9513202024754026
17,18.423109694778766
18,28.167553703032976
19,0.936105782618317
20,4.558034828037702
21,2.863235785049858
22,2.2053088246494688
23,10.545214553384833
24,41.17841606181867
25,0.6831375201681191
26,11.103048729172514
27,1.3202703526031712
28,2.786649946095707
29,0.3699728578319851
30,0.6425028015854436
31,1.1408503236533958
32,2.11786652716733
33,11.031949018655714
34,4.975970247234297
35,0.5149480664120216
36,1.2163870705705457
37,0.7841551799905133
38,17.36327964185835
39,1.0589617536011562
40,16.734731363278268
41,13.49369500020142
42,14.882305929279553
43,11.654702396528966
44,25.108104118605464
45,47.769782897835235
46,10.029956717621879
47,1.9030762190910657
48,2.65017608596309
49,0.7874476353239231
50,0.9841338223673743
51,0.5389444008232034
52,41.17057046591637
53,2.0832434542513387
54,1.9595156512217715
55,7.719018870959559
56,1.9082797860510348
57,0.47305610441564055
58,21.58231724382952
59,1.7631601813433027
60,1.0786439181182659
61,1.84317619899351
62,0.2399760212966645
63,6.926124612827213
64,2.952027465972898
65,2.5888217242225178
66,0.5073301324079056
67,3.6772719998151135
68,0.9006477601578196
69,1.4796610611575476
70,8.90222839185594
71,14.497381263642735
72,0.9864726833468588
73,0.5407136027801352
74,4.830760560603627
75,0.9928737063046912
76,26.27931006930067
77,0.8908097068851168
78,26.829872227532036
79,0.40489948397723
80,47.69098939341917
81,1.1920082861567796
82,0.6671054468540141
83,21.35322807019996
84,3.385310314131035
85,24.464011192202623
86,1.2579975587759589
87,1.0600161209255445
88,1.6593492056933616
89,1.896368478654537
90,21.50874897578031
91,6.3195289546123625
92,0.7798486994875523
93,1.222708728009284
94,2.2355424065675944
95,0.936414371755435
96,7.0513034482772
97,0.3004987322650749
98,1.70150560867917
99,7.967539820994735
100,2.852765663422806
101,4.853579265478647
102,2.091008821720208
103,2.211655255899988
104,1.5527200148280622
105,4.30958707349768
106,3.1992745874074386
107,1.6597070582941136
108,1.8655968551848026
109,1.4828991250044319
110,10.746472889311645
111,1.8126663485684604
112,0.5816020700562045
113,3.422632185103652
114,12.271273915300439
115,1.6629942910191906
116,2.371442260339759
117,2.0482379645446653
118,4.929463965679448
119,6.309328698848068
120,0.6654228610231295
121,12.528629631793086
122,13.523410181924254
123,7.909303422223501
124,2.8198142870296046
125,1.203961665162838
126,0.689604467475555
127,3.48382290371622
128,1.2394062925571558
129,1.2577054477529264
130,10.266237624946358
131,17.378281289199812
132,2.3504821185038907
133,2.025963570624614
134,0.4238588016428564
135,25.093363653758146
136,1.1480241778669413
137,2.9710546565372993
138,7.034582350904425
139,1.5781865861571156
140,3.310471166139798
141,1.7040381702266276
142,1.9474225363195712
143,7.708616888855918
144,0.7947813920670984
145,18.521195171729715
146,18.37860518174331
147,8.561398773340462
148,1.0448067475574883
149,0.9948139544967242
150,0.7192497583386587
151,1.0182705543895176
152,1.8289492302979624
153,0.49699083846418174
154,1.450684882295924
155,0.7637071571271934
156,2.1672287579764964
157,1.326377358100483
158,0.6089222575812536
159,30.66217806277812
160,1.1263420164513607
161,1.038159609761175
162,2.9881010106867554
163,1.5789063466075293
164,0.946318245090213
165,0.7696002693524847
166,1.1408429603139976
167,1.4937350210946947
168,1.275044725887388
169,2.0635065294802892
170,1.2037057420707906
171,2.0056864951080025
172,3.105480428171611
173,2.0987655344359424
174,13.647360741535172
175,1.400078219122729
176,2.0302437556669375
177,3.0121889985990937
178,1.6056320528235033
179,28.603882026741328
180,10.826608040633047
181,0.9321944688580677
182,0.5739113894196305
183,4.048632048503244
184,0.9924947508828782
185,0.566955307889036
186,2.321664670417846
187,0.9517980867096356
188,2.7699724550969234
189,1.993991099792665
190,14.904730333774829
191,3.9011776997111247
192,0.9743320437451695
193,3.5738655377586888
194,4.571723440651089
195,1.1307579539610086
196,26.86015167270271
197,0.7944958989475555
198,0.6175179531761994
199,1.234440533583098
200,4.5954046677744635
201,1.9785986715104749
202,12.36401641747428
203,0.8552278179774424
204,12.241232140048039
205,41.178416442733564
206,20.89981452757577
207,2.15738200362848
208,21.39286271560844
209,0.8362472872065518
210,41.17841529881095
211,2.129639148009608
212,0.6246381546677674
213,6.558841119627185
214,1.4754789878039647
215,3.449164865525518
216,1.2280544463703142
217,20.952574364558288
218,11.09327716196655
219,1.2805246963938672
220,1.9775088896922595
221,7.705407087433249
222,0.7652341370711228
223,0.32978575941765864
224,1.649503300402158
225,2.6368740928615644
226,8.24020276661216
227,1.0401885567482356
228,0.5810009390021338
229,1.665700362058831
230,7.771973905518062
231,8.60718865058825
232,15.394720526981628
233,3.487716875809943
234,9.563854249168125
235,1.0241897844379815
236,5.332692054217708
237,0.6919319005474093
238,3.184417267899609
239,4.724894445082078
240,41.17841491641529
241,1.8669997648199246
242,15.12512988240069
243,1.1267731664041234
244,2.1249815220421473
245,41.17714973653026
246,0.870772193858555
247,0.8804140361454011
248,9.252364959411922
249,1.7051934472145587
250,0.883476527374341
251,0.6113608739102215
252,1.303822860635651
253,6.344343791791339
254,1.4296441760641205
255,0.6022576600222206
256,0.9357517656065831
257,11.732969515263234
258,16.204910664757893
259,7.728428040310208
260,2.0710393619904277
261,16.940512052415976
262,1.092064107121684
263,1.4540407660895058
264,10.461970629823064
265,28.538528348743313
266,8.705695400997186
267,1.2165285120724063
268,1.039177544806658
269,2.0148596378309502
270,3.590935972812933
271,1.8383642935400657
272,0.4878597132190237
273,0.5679893726721731
274,3.0179790688801402
275,0.6956449817321548
276,0.3448028122117454
277,1.2072449702357508
278,3.933242366354126
279,47.77038841220145
280,11.738452890118555
281,0.4805837839510785
282,10.704244880527645
283,1.0034749321712197
284,0.4779967775664705
285,1.1872792747522196
286,1.9700690829218013
287,1.5539934173487542
288,0.6053519611562301
289,5.083089241191176
290,11.111734492030175
291,47.77038803154435
292,1.76654233149015
293,0.878405291702482
294,0.7120064925494756
295,6.628601720532333
296,3.5940848427990257
297,24.464010810674758
298,0.9289748586221828
299,1.3450781416955515
300,21.529173002322278
301,0.6976878943622793
302,0.9943776855362995
303,0.5463164258043608
304,1.4165452113435344
305,30.742934277522156
306,0.9377867520830706
307,16.659722733445214
308,2.529031751778591
309,9.02612215021174
310,0.71585325747546
311,41.159521083475944
312,1.4406934926526451
313,5.780567713132447
314,0.46395628093055513
315,2.0644003641083257
316,27.693547573970637
317,0.884351696449632
318,17.475418909569584
319,3.544023561798013
320,0.7805850872226262
321,2.5928147861545305
322,1.1804711844685694
323,5.018559924762523
324,0.3509782264006351
325,2.902072408817001
326,1.8230171710054104
327,10.098692720223037
328,0.7520256555480975
329,0.9201100808160627
330,2.9443465771788744
331,4.992643713868337
332,2.0597581134850413
333,1.1796038720747937
334,5.784872674713445
335,41.09205416105183
336,14.03076632483482
337,0.7393656314332605
338,1.9235941086108705
339,0.8128323832380687
340,1.8694774618587366
341,0.6390086731161179
342,0.9008213687913842
343,27.695246779362552
344,1.0625581668537303
345,1.3954391554167085
346,1.4194655775159033
347,15.134240476332081
348,0.9279111783461182
349,1.7457739063896822
350,0.9346635556961624
351,4.240062834435313
352,1.5143169605955453
353,0.7659115402227081
354,1.095317733595391
355,0.7036351861173665
356,6.033389370523307
357,2.4360446349833382
358,13.670568313564402
359,20.011026254382838
360,0.6513387259851744
361,3.114828394051427
362,1.091361895140795
363,0.9783673569755855
364,3.423044193615312
365,6.956900173776005
366,0.2829049444745034
367,0.7374239659380418
368,17.903013375650865
369,12.560089928456755
370,1.009027472861605
371,2.7571051148040473
372,1.6509802496985793
373,6.443950827023804
374,1.0637777115238491
375,0.8647922204248173
376,1.0743235422760564
377,0.8369765701028085
378,0.390220678614334
379,0.7135202707387245
380,10.755435062804745
381,0.7921757743368657
382,4.496183577297786
383,41.17841644311489
384,1.2390191181154735
385,1.1043593089617527
386,1.0287443477689626
387,1.145296131258994
388,9.553518885221143
389,0.7613763184814967
390,0.7873228922216987
391,1.6338332502289612
392,0.3045500652613833
393,1.1139707748863283
394,0.9495551734648433
395,24.450367061766695
396,0.9942895916136834
397,1.0254627374683574
398,1.340678723247133
399,1.0073711184492926
400,1.1270644491117374
401,2.519193705477677
402,1.3036819156394666
403,20.015651365779075
404,1.4259075804685577
405,0.9338459444663447
406,6.357430804951566
407,4.751573328134842
408,9.832735432116786
409,1.39640007571637
410,0.5861196886527916
411,25.110849551032096
412,18.690581785150123
413,10.747769137315599
414,6.94858847786936
415,6.300268184012533
416,0.8753811448901652
417,47.77038841195983
418,18.40615116321661
419,3.1192732968988848
420,6.269499155500411
421,4.684354342337261
422,1.7054659048659222
423,0.9146578479706758
424,0.5505556870677654
425,41.17841682426258
426,0.8848221673940062
427,0.7680095564028193
428,7.396576737730856
429,3.353788711150194
430,3.260211472512444
431,0.5085615934247016
432,0.47628240575915126
433,1.2320199611012477
434,2.098015172844488
435,1.7100460894587435
436,0.7951646095480478
437,0.9670780764776483
438,6.337083284782447
439,0.8577025148283488
440,7.761977150129889
441,1.1706093298400284
442,24.450460653641716
443,9.484595003372673
444,27.667735315566414
445,25.078541018990666
446,0.9074628222041204
447,1.8804418214871113
448,41.171846620098975
449,1.8128283464635873
450,0.823735810465479
451,1.5799930773091169
452,47.77038841381996
453,2.0734383106630245
454,2.1627886903307516
455,1.6033199301853027
456,1.1234254857815844
457,5.5955708823203745
458,0.4038629990337165
459,0.9351677799908636
460,1.7915308775088736
461,0.7183694580556799
462,0.6674516466610662
463,1.0159770263432517
464,0.9027518607914923
465,2.3844157269734594
466,1.7800550920454108
467,0.9184439701993755
468,0.8404815310930248
469,3.4291164711531668
470,1.0119623293954232
471,7.906892777053986
472,0.7869502180962094
473,16.379471675330816
474,24.462677886644183
475,12.55227987924131
476,0.8739524669063841
477,2.5549688890731077
478,13.741999706494813
479,5.395560850409602
480,0.7337090687276632
481,0.6928410739347219
482,0.8513547137875394
483,1.9180224871538532
484,27.700947122972337
485,6.264151665381427
486,4.09305562905735
487,0.7568321707848613
488,0.5099169905902574
489,0.657121546705142
490,0.6489580989011151
491,4.655573518964456
492,19.076036455576844
493,5.1232119520616815
494,2.247074857115379
