id,predicted
1,44.76944708824158
2,8.372233390808105
3,-11.780944347381592
4,-5.113483309745789
5,59.14412271976471
6,48.853503942489624
7,29.578668355941772
8,42.11493593454361
9,40.77505838871002
10,50.501904368400574
11,57.105282962322235
12,84.93239605426788
13,112.45230972766876
14,131.26958394050598
15,141.01524925231934
16,121.94820439815521
17,111.9031240940094
18,71.968501329422
19,59.8004869222641
20,44.969457030296326
21,37.8211795091629
22,32.50491452217102
23,22.08371663093567
24,49.16810965538025
25,34.593278646469116
26,12.72289502620697
27,35.25996148586273
28,66.85989618301392
29,73.32680916786194
30,-41.147075951099396
31,-41.5701909661293
32,0.24327996373176575
33,32.46490526199341
34,42.94003784656525
35,81.13614845275879
36,93.76267683506012
37,104.59968888759613
38,113.51762354373932
39,95.57125973701477
40,69.23920369148254
41,58.02637583017349
42,43.54674679040909
43,33.01910477876663
44,25.728731483221054
45,18.65154457092285
46,12.721258878707886
47,15.885728120803833
48,12.840392231941223
49,36.12513446807861
50,25.29208552837372
51,-1.3562923669815063
52,12.523379564285278
53,127.64145231246948
54,240.301100730896
55,232.4204399585724
56,88.86072075366974
57,25.424897074699402
58,34.362996339797974
59,33.09958505630493
60,37.583516359329224
61,48.50690245628357
62,121.994460105896
63,183.02872467041016
64,140.56050205230713
65,93.71901714801788
66,63.24428653717041
67,45.95630484819412
68,26.124951869249344
69,19.05356964468956
70,12.841650247573853
71,-0.07572698593139648
72,1.4781259298324585
73,3.423999786376953
74,3.677682638168335
75,27.158384442329407
76,90.22875094413757
77,189.81193041801453
78,138.55769753456116
79,24.93522721529007
80,35.12601554393768
81,46.16449189186096
82,48.237061738967896
83,57.0054452419281
84,68.07357585430145
85,125.57464170455933
86,229.7523124217987
87,191.6030683517456
88,106.7862218618393
89,79.70562469959259
90,56.717686891555786
91,40.9060919880867
92,24.6801518201828
93,14.134126782417297
94,3.576866865158081
95,-12.618011951446533
96,4.281159281730652
97,5.56012487411499
98,30.94348442554474
99,97.15942811965942
100,14.63692581653595
101,-5.18839704990387
102,-4.463103771209717
103,3.30910587310791
104,14.918045043945312
105,27.18400287628174
106,37.744091510772705
107,83.95382714271545
108,121.31831669807434
109,177.65771055221558
110,167.74379110336304
